Date Time,Close_Rub,Close_Cad,Close_Nok,Close,pci
2021-12-29 13:02:00,1.017195693499684,-0.513731640317132,0.2933243659398666,1.5692123535621427,0.005968132652337095
2021-12-29 13:05:00,1.015481834648708,-0.5178395089667799,0.3004405739228747,1.5621804384155298,0.009171146978732655
2021-12-29 13:08:00,1.012358090129775,-0.5244577417912129,0.2953702757349832,1.565305734036247,0.017929572662147085
2021-12-29 13:11:00,1.0110245796334285,-0.5258270313410938,0.29124287510483626,1.5645244101310674,0.020672628708657874
2021-12-29 13:14:00,1.0100958575466261,-0.5308477596906588,0.2898374240281915,1.5676497057517846,0.026201171412356408
2021-12-29 13:17:00,1.0083972737299731,-0.5335863387904257,0.2885209255513373,1.5778069165191135,0.029833575265927885
2021-12-29 13:20:00,1.009924777162215,-0.5278809656659151,0.2812623934086681,1.5778069165191135,0.025197343268710336
2021-12-29 13:23:00,1.0066192597348442,-0.5340427686403844,0.27519582610315196,1.5785882404242932,0.03379954247326241
2021-12-29 13:26:00,1.0098636770249256,-0.5354120581902653,0.27581849430166694,1.5793695643294716,0.03362394051592607
2021-12-29 13:29:00,1.006503169473994,-0.5331299089404621,0.27734847901801285,1.5793695643294716,0.03251913903755716
2021-12-29 13:32:00,1.004211914325632,-0.5274245358159565,0.27375479398659347,1.5746816208983974,0.028728369421049324
2021-12-29 13:35:00,1.0053529593895159,-0.5258270313410938,0.27270515330909834,1.5785882404242932,0.026924888290336298
2021-12-29 13:38:00,1.005279639224769,-0.5251423865661533,0.28275679708510026,1.5778069165191135,0.02420084553095403
2021-12-29 13:41:00,1.0025072204952523,-0.524229526866231,0.2756050080621753,1.587182803381264,0.025978359554517612
2021-12-29 13:44:00,1.0019420442253217,-0.5258270313410938,0.2759963995012418,1.5918707468123392,0.027676345528281486
2021-12-29 13:47:00,1.002684410893392,-0.5276527507409333,0.2780245187763984,1.594214718527877,0.028702562652039458
2021-12-29 13:50:00,1.0048229156985293,-0.5294784701407779,0.27942996985304314,1.5879641272864435,0.029270244475949364
2021-12-29 13:53:00,1.0032954122662872,-0.531988834315563,0.2809065830095153,1.5840575077605468,0.03202839633892808
2021-12-29 13:56:00,1.0051742414879457,-0.5317606193905812,0.2755338459823447,1.5785882404242932,0.03213599068279593
2021-12-29 13:59:00,1.0052506166595558,-0.5333581238654439,0.2735768887870187,1.5833543162458856,0.034052951161415525
2021-12-29 14:02:00,1.0084889239359085,-0.528109180590897,0.2729542205885037,1.580150888234651,0.027753623117595078
2021-12-29 14:05:00,1.0081834232494609,-0.5354120581902653,0.27439525270506215,1.5832761838553684,0.03462847147305394
2021-12-29 14:08:00,1.0109329294274954,-0.5335863387904257,0.2820095952468842,1.5785882404242932,0.030121844982390213
2021-12-29 14:11:00,1.0097643893018289,-0.5356402731152471,0.2893926610292545,1.5809322121398308,0.031057690679519703
2021-12-29 14:14:00,1.0081834232494609,-0.5351838432652886,0.2902110249473011,1.5828073895122607,0.03111293148099703
2021-12-29 14:17:00,1.0141406866351999,-0.5294784701407779,0.28951719466895875,1.5817135360450092,0.02324237999542214
2021-12-29 14:20:00,1.0130714342326324,-0.5313041895406225,0.27784661357682355,1.5817135360450092,0.027886168408487455
2021-12-29 14:23:00,1.0145683875962286,-0.5310759746156407,0.27487559674391604,1.5692123535621427,0.027654251635174848
2021-12-29 14:26:00,1.0139390561821453,-0.5276527507409333,0.26943169763691494,1.5723376491828598,0.025750716658614586
2021-12-29 14:29:00,1.0121549321732877,-0.5274245358159565,0.2631160630519935,1.5879641272864435,0.02759818356833032
2021-12-29 14:32:00,1.0118952565898067,-0.52537060149113,0.26822194227980495,1.5778069165191135,0.024661956985941633
2021-12-29 14:35:00,1.0130714342326324,-0.5246859567161896,0.27218922823033076,1.575462944803576,0.022679152998257554
2021-12-29 14:38:00,1.0149349884199657,-0.5274245358159565,0.2717800462713074,1.5719469872302696,0.024621577117237947
2021-12-29 14:41:00,1.0153626893809944,-0.5310759746156407,0.2751246640233214,1.575462944803576,0.02726767157422432
2021-12-29 14:44:00,1.0149960885572553,-0.5317606193905812,0.2764767435400925,1.582494859950189,0.027801022659236813
2021-12-29 14:47:00,1.0150571886945448,-0.5338145537154025,0.27231376187003503,1.5789789023768823,0.030624460335775372
2021-12-29 14:50:00,1.014904438351322,-0.5317606193905812,0.2642902373691897,1.580150888234651,0.030378794769591412
2021-12-29 14:53:00,1.0194563985794003,-0.529250255215796,0.26183514561505294,1.5770255926139352,0.026550139401399366
2021-12-29 14:56:00,1.0221448046201451,-0.5276527507409333,0.26542883064647227,1.580150888234651,0.02312719277038295
2021-12-29 14:59:00,1.0349147333136828,-0.5329016940154853,0.2761387236608997,1.5778069165191135,0.020579579422766517
2021-12-29 15:02:00,1.0382141407273227,-0.5344991984903481,0.27727731693818225,1.5840575077605468,0.020493509094139037
2021-12-29 15:05:00,1.0439300585707714,-0.5294784701407779,0.2780067282564415,1.5821041979975996,0.013088704274349348
2021-12-29 15:08:00,1.0417884987587687,-0.5386070671399908,0.2772951074581391,1.5809322121398308,0.022947305366442697
2021-12-29 15:11:00,1.0394055934044715,-0.5349556283403066,0.2771172022585643,1.582494859950189,0.02046524121601897
2021-12-29 15:14:00,1.0389503973816645,-0.5374659925150918,0.28037286741079087,1.5793695643294716,0.02240088891707228
2021-12-29 15:17:00,1.032774701005113,-0.5381506372900322,0.2648951150477478,1.580150888234651,0.02888857349557157
2021-12-29 15:20:00,1.0349147333136828,-0.5349556283403066,0.25905982450168025,1.5793695643294716,0.026119895309949286
2021-12-29 15:23:00,1.0418801489647018,-0.5313041895406225,0.2584727373430821,1.5809322121398308,0.01978410326909047
2021-12-29 15:26:00,1.0399249445714334,-0.5308477596906588,0.25402510735369926,1.5793695643294716,0.021094243501377376
2021-12-29 15:29:00,1.042124549513862,-0.5287938253658374,0.2628847862925481,1.5774162545665242,0.016339647127153203
2021-12-29 15:32:00,1.0397172041046499,-0.531988834315563,0.25804576486410197,1.5809322121398308,0.021445036702275357
2021-12-29 15:35:00,1.0446250726324402,-0.5269681059659929,0.2621731654942457,1.5805415501872404,0.013672711579231563
2021-12-29 15:38:00,1.048356763517405,-0.5244577417912129,0.26114131533671053,1.580150888234651,0.009893139158749419
2021-12-29 15:41:00,1.04850951386063,-0.5294784701407779,0.2677771792808648,1.5817135360450092,0.013290524089016015
2021-12-29 15:44:00,1.053698443019953,-0.5274245358159565,0.2626001379732259,1.5832761838553684,0.0102010151580166
2021-12-29 15:47:00,1.0526032230590356,-0.52537060149113,0.25799239330422824,1.580150888234651,0.009640761481673019
2021-12-29 15:50:00,1.0556887799921635,-0.5251423865661533,0.25253070367727026,1.580150888234651,0.009258426157113878
2021-12-29 15:53:00,1.049884266949647,-0.5233166671663086,0.256213341308477,1.5828073895122607,0.009175300622286421
2021-12-29 15:56:00,1.048249838277149,-0.525598816416112,0.2586328520227001,1.580150888234651,0.011561846906785272
2021-12-29 15:59:00,1.0517630961713031,-0.5271963208909747,0.2615504972957339,1.5809322121398308,0.011014989590647568
2021-12-30 13:01:00,1.1536017499988298,-0.5609721297880645,0.26263571901314275,1.616091787872894,-0.8579336155046294
2021-12-30 13:04:00,1.14530740636176,-0.5570924760633985,0.2597180737401089,1.609059872726281,-0.8513538253722543
2021-12-30 13:07:00,1.1459642328376238,-0.557777120838339,0.26108794377683686,1.6106225205366391,-0.8520091837010586
2021-12-30 13:10:00,1.1506551958780367,-0.5600592700881473,0.2564624085878824,1.616091787872894,-0.8537203615446137
2021-12-30 13:13:00,1.154428129355672,-0.5488767387641079,0.26270688109297013,1.6149198020151252,-0.8658331606011844
2021-12-30 13:16:00,1.159559013384571,-0.5456817298143823,0.2629737388923355,1.6129664922521767,-0.872701221352639
2021-12-30 13:19:00,1.153051848763222,-0.5491049536890897,0.25555509207004834,1.6192170834936102,-0.8621496265363088
2021-12-30 13:22:00,1.155789134913799,-0.5522999626388153,0.25180129235901105,1.617654435683252,-0.8617273580790823
2021-12-30 13:25:00,1.151368539980892,-0.5511588880139111,0.2482431883675054,1.6192170834936102,-0.8570525401494338
2021-12-30 13:28:00,1.1538721181063354,-0.5529846074137558,0.24521879997472734,1.6215610552091477,-0.8574363248977538
2021-12-30 13:31:00,1.160170014757466,-0.5614285596380282,0.24032640698640748,1.6239050269246853,-0.8569930359828827
2021-12-30 13:34:00,1.1580315099523288,-0.5637107088878314,0.23803142991188866,1.6282023084031703,-0.8528921174691301
2021-12-30 13:37:00,1.15762977654965,-0.5627978491879091,0.23927676630891548,1.6231237030195058,-0.853430897714141
2021-12-30 13:40:00,1.1668436772529278,-0.5689596521623783,0.24052210270594232,1.6254676747350434,-0.859032292565876
2021-12-30 13:43:00,1.1667367520126717,-0.5689596521623783,0.2393657189087029,1.627811646450581,-0.8585690124360181
2021-12-30 13:46:00,1.1716033779477917,-0.5696442969373188,0.24746040548937562,1.6254676747350434,-0.8653541394353795
2021-12-30 13:49:00,1.1707097884399313,-0.5687314372373965,0.24738924340954505,1.6223423791143272,-0.8650110854186716
2021-12-30 13:52:00,1.177604938933069,-0.575806099911788,0.2517835018390542,1.620389069351379,-0.8688401511739475
2021-12-30 13:55:00,1.1808814337952267,-0.5762625297617517,0.25052037492206736,1.607497224915923,-0.8713158954383358
2021-12-30 13:58:00,1.1896416659791302,-0.5847064819860242,0.2446672938560429,1.6098411966314596,-0.8729305527090981
2021-12-30 14:01:00,1.1887297464300814,-0.5790011088615136,0.2314845185675187,1.6102318585840498,-0.8712856255729864
2021-12-30 14:04:00,1.1869074348354187,-0.5776318193116327,0.2326409023647581,1.6035906053900262,-0.8707037924284102
2021-12-30 14:07:00,1.1890856547297939,-0.5817396879612805,0.22965209501189374,1.6012466336744886,-0.8694501497533985
2021-12-30 14:10:00,1.204913645294679,-0.5787728939365318,0.23342368524289103,1.6020279575796683,-0.8875211342025289
2021-12-30 14:13:00,1.2105776280214278,-0.5867604163108455,0.23385065772187122,1.6106225205366391,-0.8883983702107242
2021-12-30 14:16:00,1.2173139181576118,-0.5881297058607264,0.23317461796348568,1.6106225205366391,-0.8938354098846553
2021-12-30 14:19:00,1.2131102287120845,-0.6034201058344086,0.23196486260637256,1.6114038444418186,-0.8804748489030937
2021-12-30 14:22:00,1.20956947575615,-0.6084408341839788,0.2186397631581904,1.6114038444418186,-0.8699844531147455
2021-12-30 14:25:00,1.2116713204789125,-0.6063868998591574,0.20632872334758337,1.6153104639677145,-0.8693581790593529
2021-12-30 14:28:00,1.2112665320693703,-0.6150590670084066,0.19944379212402377,1.6242956888772746,-0.8617412987190838
2021-12-30 14:31:00,1.2176041438097387,-0.6166565714832694,0.1973800918089503,1.6028092814848478,-0.8662298168150895
2021-12-30 14:34:00,1.2063006184111535,-0.6278391028073088,0.19200735478177658,1.5996839858641305,-0.8471782882460224
2021-12-30 14:37:00,1.2121509565566364,-0.6328598311568738,0.18780879207180226,1.598902661958951,-0.8485284708209346
